trade_date,symbol,transaction_type,quantity,price,trade_value,charges
2025-06-25 12:28:46,IO CE NIFTY 03Jul2025 25900,SALE,75,12.8,960.0,0
2025-06-30 11:32:11,IO CE NIFTY 03Jul2025 26100,SALE,75,10.9,817.5,0
2025-08-04 09:39:07,IO CE NIFTY 07Aug2025 25300,SALE,75,6.9,517.5,0
2025-06-16 11:22:06,IO CE NIFTY 19Jun2025 25400,BUY,225,14.1,3172.5,0
2025-09-23 11:21:45,IO CE NIFTY 23Sep2025 25500,SALE,75,1.9,142.5,0
2025-07-24 15:29:13,IO CE NIFTY 24Jul2025 25300,BUY,75,0.05,3.75,0
2025-07-09 09:40:54,EO CE HDFCLIFE 31Jul2025 900,BUY,1100,0.55,605.0,0
2025-07-25 10:51:40,EO CE HINDUNILVR 31Jul2025 2700,BUY,300,0.35,105.0,0
2025-09-29 15:11:28,EO CE ICICIBANK 30Sep2025 1480,BUY,1400,0.05,70.0,0
2025-09-23 10:56:02,EO CE INDHOTEL 30Sep2025 820,SALE,2000,0.65,1300.0,0
2025-06-10 10:06:14,EO CE INDIANB 26Jun2025 693.75,SALE,950,1.5,1425.0,0
2025-06-23 12:08:14,EO CE INDIANB 26Jun2025 693.75,BUY,1900,0.05,95.0,0
2025-09-30 10:50:25,EO CE INDIGO 30Sep2025 6500,BUY,150,0.05,7.5,0
2025-06-12 12:00:27,EO CE INFY 26Jun2025 1680,SALE,800,8.15,6520.0,0
2025-09-12 09:22:25,EO CE INFY 30Sep2025 1700,SALE,1600,1.6,2560.0,0
2025-08-14 11:04:34,EO CE JSWSTEEL 28Aug2025 1180,BUY,675,0.3,202.5,0
2025-06-20 12:42:04,EO CE KAYNES 26Jun2025 6000,BUY,100,53.3,5330.0,0
2025-06-26 10:58:36,EO CE KPITTECH 26Jun2025 1420,BUY,800,0.05,40.0,0
2025-09-29 10:04:04,EO CE COFORGE 30Sep2025 2040,BUY,375,0.05,18.75,0
2025-06-30 12:06:40,EO CE COFORGE 31Jul2025 2160,SALE,375,13.0,4875.0,0
2025-07-14 09:22:39,EO CE DIVISLAB 31Jul2025 7800,BUY,300,3.0,900.0,0
2025-08-19 12:55:59,EO CE DMART 28Aug2025 4900,SALE,150,9.4,1410.0,0
2025-06-12 10:20:50,EO CE PAYTM 26Jun2025 1020,BUY,1300,5.15,6695.0,0
2025-05-30 15:13:04,EO CE MFSL 26Jun2025 1680,BUY,800,4.3,3440.0,0
2025-08-08 10:32:00,EO CE MFSL 28Aug2025 1700,SALE,800,2.6,2080.0,0
2025-07-21 13:19:47,EO CE MFSL 31Jul2025 1680,BUY,800,1.7,1360.0,0
2025-06-12 12:00:22,EO CE NYKAA 26Jun2025 230,BUY,2950,0.2,590.0,0
2025-08-18 09:30:32,EO CE NYKAA 28Aug2025 230,BUY,6250,0.8,5000.0,0
2025-07-03 14:45:39,EO CE NYKAA 31Jul2025 230,SALE,3125,0.6,1875.0,0
2025-07-23 10:56:10,EO CE PAYTM 31Jul2025 1160,BUY,725,4.1,2972.5,0
2025-08-28 11:38:43,EO CE POLYCAB 30Sep2025 8000,SALE,125,27.0,3375.0,0
2025-08-21 09:23:26,EO CE ABB 28Aug2025 5800,BUY,125,2.55,318.75,0
2025-09-24 10:00:46,EO CE ABCAPITAL 30Sep2025 320,SALE,6200,0.65,4030.0,0
2025-09-25 10:19:01,EO CE ADANIGREEN 30Sep2025 1260,SALE,600,1.7,1020.0,0
2025-06-18 09:59:12,EO CE ANGELONE 26Jun2025 3600,BUY,200,1.8,360.0,0
2025-08-25 13:57:20,EO CE ANGELONE 28Aug2025 2700,SALE,250,2.8,700.0,0
2025-06-23 10:32:15,EO CE AUBANK 26Jun2025 800,SALE,1000,9.9,9900.0,0
2025-08-18 09:19:40,EO CE AUBANK 28Aug2025 830,BUY,1000,1.0,1000.0,0
2025-08-18 12:37:46,EO CE AUBANK 28Aug2025 840,BUY,1000,0.8,800.0,0
2025-07-25 11:49:21,EO CE AUBANK 31Jul2025 940,BUY,1000,0.1,100.0,0
2025-06-23 15:25:50,EO CE BAJAJFINSV 26Jun2025 2080,BUY,500,1.35,675.0,0
2025-06-10 10:59:38,EO CE BAJAJFINSV 26Jun2025 2280,BUY,500,1.3,650.0,0
2025-06-10 10:45:25,EO CE BAJAJFINSV 26Jun2025 2280,SALE,500,1.3,650.0,0
2025-07-16 15:19:20,EO CE HDFCAMC 31Jul2025 5800,BUY,150,21.15,3172.5,0
2025-06-04 10:21:08,EO CE HDFCBANK 26Jun2025 2080,SALE,550,2.25,1237.5,0
2025-08-12 11:47:17,EO CE HDFCBANK 28Aug2025 2240,BUY,550,0.45,247.5,0
2025-06-23 14:57:49,EO CE HDFCLIFE 26Jun2025 800,BUY,1100,0.75,825.0,0
2025-07-01 14:12:10,EO CE HDFCLIFE 31Jul2025 900,SALE,1100,1.0,1100.0,0
2025-08-28 10:00:54,EO CE HEROMOTOCO 28Aug2025 5350,SALE,300,1.75,525.0,0
2025-07-11 11:30:13,EO CE HINDUNILVR 31Jul2025 2700,SALE,300,5.05,1515.0,0
2025-09-26 11:29:51,EO CE INDHOTEL 30Sep2025 860,BUY,4000,0.05,200.0,0
2025-09-15 13:04:38,EO CE INDHOTEL 30Sep2025 860,SALE,1000,1.5,1500.0,0
2025-08-06 15:16:58,EO CE INDIANB 28Aug2025 720,SALE,1000,0.95,950.0,0
2025-08-11 15:27:56,EO CE INDIANB 28Aug2025 720,BUY,1000,4.55,4550.0,0
2025-07-07 14:51:54,EO CE INDIANB 31Jul2025 740,SALE,1000,1.65,1650.0,0
2025-07-31 15:21:28,IO CE NIFTY 31Jul2025 25500,BUY,75,0.05,3.75,0
2025-06-24 15:03:06,IO CE NIFTY 31Jul2025 26900,BUY,300,16.1,4830.0,0
2025-06-30 11:26:55,IO CE NIFTY 31Jul2025 27200,SALE,150,16.8,2520.0,0
2025-07-31 15:13:04,IO CE NIFTY 31Jul2025 27200,BUY,300,0.05,15.0,0
2025-07-02 10:51:19,IO PE NIFTY 03Jul2025 25100,BUY,75,5.6,420.0,0
2025-09-08 09:30:02,IO PE NIFTY 09Sep2025 24200,SALE,75,1.9,142.5,0
2025-06-06 11:53:58,IO PE NIFTY 12Jun2025 24300,SALE,375,21.25,7968.75,0
2025-09-19 12:18:26,IO PE NIFTY 23Sep2025 24500,BUY,75,2.5,187.5,0
2025-06-24 11:04:50,IO PE NIFTY 26Jun2025 24800,SALE,300,20.0,6000.0,0
2025-07-30 15:26:15,EO CE BAJFINANCE 31Jul2025 980,BUY,2250,0.1,225.0,0
2025-06-23 15:17:45,EO CE BHARTIARTL 26Jun2025 2000,BUY,950,1.55,1472.5,0
2025-06-17 10:42:34,EO CE BIOCON 26Jun2025 380,SALE,5000,2.5,12500.0,0
2025-08-06 09:27:47,EO CE BOSCHLTD 28Aug2025 45500,SALE,50,62.0,3100.0,0
2025-08-06 10:05:29,EO CE BRITANNIA 28Aug2025 5900,SALE,125,18.8,2350.0,0
2025-08-18 10:12:31,EO CE BRITANNIA 28Aug2025 5900,BUY,125,7.05,881.25,0
2025-07-31 11:41:50,EO CE BRITANNIA 28Aug2025 6500,SALE,125,10.4,1300.0,0
2025-09-24 14:41:04,EO CE BRITANNIA 30Sep2025 6400,BUY,125,4.15,518.75,0
2025-09-04 14:42:28,EO CE BRITANNIA 30Sep2025 6800,SALE,250,6.5,1625.0,0
2025-06-18 09:27:22,EO CE BSE 26Jun2025 3100,SALE,375,4.8,1800.0,0
2025-06-12 14:15:58,EO CE BSE 26Jun2025 3200,SALE,750,10.8,8100.0,0
2025-06-19 11:02:41,EO CE BSE 26Jun2025 3200,BUY,375,2.05,768.75,0
2025-08-05 12:34:34,EO CE RELIANCE 28Aug2025 1550,SALE,2000,1.25,2500.0,0
2025-07-29 11:11:52,EO CE RELIANCE 31Jul2025 1550,BUY,500,0.15,75.0,0
2025-08-21 10:38:58,EO CE SBILIFE 28Aug2025 1960,SALE,1125,4.2,4725.0,0
2025-08-18 13:58:36,EO CE SBILIFE 28Aug2025 1960,SALE,375,2.85,1068.75,0
2025-07-02 12:26:12,EO CE SBILIFE 31Jul2025 2040,SALE,375,3.75,1406.25,0
2025-07-02 15:13:14,EO CE SHREECEM 31Jul2025 34000,SALE,25,126.9,3172.5,0
2025-06-09 13:23:18,EO CE SHRIRAMFIN 26Jun2025 780,SALE,750,2.45,1837.5,0
2025-06-19 14:40:02,EO CE SIEMENS 26Jun2025 3500,SALE,75,12.0,900.0,0
2025-09-11 09:55:45,EO CE SIEMENS 30Sep2025 3500,SALE,125,8.65,1081.25,0
2025-07-21 10:58:12,EO CE SIEMENS 31Jul2025 3700,BUY,125,3.4,425.0,0
2025-06-18 15:26:53,EO CE SOLARINDS 26Jun2025 18000,BUY,75,43.5,3262.5,0
2025-06-27 12:46:44,EO CE SOLARINDS 31Jul2025 18500,SALE,75,339.9,25492.5,0
2025-08-06 11:10:20,EO CE BRITANNIA 28Aug2025 5900,SALE,125,11.95,1493.75,0
2025-09-19 11:03:40,EO CE BRITANNIA 30Sep2025 6800,BUY,125,2.0,250.0,0
2025-06-09 09:33:56,EO CE BSE 26Jun2025 3100,BUY,375,86.95,32606.25,0
2025-07-21 10:56:39,EO CE CDSL 31Jul2025 2040,BUY,475,1.25,593.75,0
2025-09-23 14:49:48,EO CE COFORGE 30Sep2025 1900,SALE,375,1.2,450.0,0
2025-07-31 12:21:34,EO CE COFORGE 31Jul2025 1960,BUY,1125,0.1,112.5,0
2025-09-03 15:26:47,EO CE CUMMINSIND 30Sep2025 4300,BUY,200,10.9,2180.0,0
2025-08-07 09:44:58,EO CE DIVISLAB 28Aug2025 7000,SALE,100,6.95,695.0,0
2025-07-08 09:44:32,EO CE DIVISLAB 31Jul2025 7800,SALE,100,12.05,1205.0,0
2025-07-01 14:58:24,EO CE DIXON 31Jul2025 15000,BUY,100,521.15,52115.0,0
2025-06-19 11:02:59,EO CE DMART 26Jun2025 4600,BUY,150,4.2,630.0,0
2025-08-26 14:21:35,EO CE DMART 30Sep2025 5100,SALE,150,31.9,4785.0,0
2025-08-25 13:11:24,EO CE NYKAA 30Sep2025 255,SALE,3125,2.05,6406.25,0
2025-09-04 10:04:57,EO CE NYKAA 30Sep2025 255,BUY,3125,3.1,9687.5,0
2025-09-05 12:06:41,EO CE NYKAA 30Sep2025 270,SALE,3125,0.8,2500.0,0
2025-06-13 10:11:28,EO CE PAYTM 26Jun2025 1020,BUY,650,2.3,1495.0,0
2025-08-26 09:24:10,EO CE PAYTM 28Aug2025 1320,SALE,725,2.4,1740.0,0
2025-08-13 14:57:39,EO CE PAYTM 28Aug2025 1340,SALE,725,1.7,1232.5,0
2025-07-14 09:28:02,EO CE POLYCAB 31Jul2025 7800,SALE,125,18.4,2300.0,0
2025-08-21 09:18:39,EO CE SBILIFE 28Aug2025 1960,BUY,375,4.15,1556.25,0
2025-08-06 14:33:59,EO CE SBILIFE 28Aug2025 2000,SALE,375,1.9,712.5,0
2025-08-18 09:15:02,EO CE SBILIFE 28Aug2025 2000,BUY,375,2.0,750.0,0
2025-07-23 14:46:04,EO CE SBILIFE 31Jul2025 2040,BUY,375,0.45,168.75,0
2025-08-14 14:42:08,EO CE BHEL 28Aug2025 250,BUY,2625,0.35,918.75,0
2025-08-05 09:43:28,EO CE BOSCHLTD 28Aug2025 44000,SALE,25,299.0,7475.0,0
2025-07-31 11:29:54,EO CE BRITANNIA 28Aug2025 6500,SALE,125,10.0,1250.0,0
2025-08-29 09:27:40,EO CE BRITANNIA 30Sep2025 6600,SALE,125,11.9,1487.5,0
2025-06-10 13:28:39,EO CE BSE 26Jun2025 3300,BUY,375,30.15,11306.25,0
2025-06-13 10:10:47,EO CE BSE 26Jun2025 3400,BUY,375,4.75,1781.25,0
2025-06-27 13:20:51,EO CE CDSL 31Jul2025 2000,BUY,475,13.15,6246.25,0
2025-06-04 10:45:13,EO CE CHOLAFIN 26Jun2025 1800,SALE,625,1.7,1062.5,0
2025-06-12 12:34:16,EO CE INFY 26Jun2025 1680,SALE,400,9.95,3980.0,0
2025-09-03 10:49:36,EO CE JINDALSTEL 30Sep2025 1100,SALE,2500,3.8,9500.0,0
2025-08-05 13:01:45,EO CE KAYNES 28Aug2025 7100,BUY,100,46.1,4610.0,0
2025-09-29 13:10:48,EO CE LAURUSLABS 28Oct2025 1000,SALE,1700,2.75,4675.0,0
2025-07-07 11:31:59,EO CE LTF 31Jul2025 230,BUY,4462,1.6,7139.2,0
2025-07-04 14:38:47,EO CE MARICO 31Jul2025 820,SALE,2400,1.0,2400.0,0
2025-09-04 11:08:50,EO CE MARUTI 30Sep2025 16400,SALE,50,12.5,625.0,0
2025-06-18 14:43:50,EO CE MCX 26Jun2025 8500,SALE,100,36.9,3690.0,0
2025-06-17 10:17:24,EO CE MCX 26Jun2025 8800,BUY,100,26.2,2620.0,0
2025-06-17 12:45:12,EO CE MFSL 26Jun2025 1680,BUY,800,2.6,2080.0,0
2025-07-29 11:36:09,EO CE MFSL 31Jul2025 1680,BUY,800,0.2,160.0,0
2025-09-24 15:03:48,EO CE MPHASIS 30Sep2025 3100,SALE,275,1.45,398.75,0
2025-08-07 09:43:00,EO CE TRENT 28Aug2025 6000,SALE,100,20.7,2070.0,0
2025-08-04 09:49:20,EO CE TVSMOTOR 28Aug2025 3200,SALE,350,11.05,3867.5,0
2025-08-25 13:01:43,EO PE COLPAL 28Aug2025 2160,BUY,225,0.35,78.75,0
2025-08-18 13:09:18,EO PE COLPAL 28Aug2025 2160,SALE,225,5.85,1316.25,0
2025-06-12 13:44:48,EO PE NCC 26Jun2025 220,BUY,1775,1.5,2662.5,0
2025-06-19 15:13:19,IO CE BANKNIFTY 26Jun2025 56000,BUY,30,311.15,9334.5,0
2025-09-19 10:45:50,IO CE MIDCPNIFTY 30Sep2025 13900,SALE,140,2.9,406.0,0
2025-07-30 10:46:39,IO CE MIDCPNIFTY 31Jul2025 13100,SALE,140,14.9,2086.0,0
2025-07-08 12:55:58,IO CE MIDCPNIFTY 31Jul2025 14500,SALE,140,8.9,1246.0,0
2025-06-25 12:28:46,IO CE NIFTY 03Jul2025 25900,SALE,75,12.8,960.0,0
2025-06-30 11:32:11,IO CE NIFTY 03Jul2025 26100,SALE,150,10.9,1635.0,0
2025-08-05 10:23:46,IO CE NIFTY 07Aug2025 25200,SALE,225,4.9,1102.5,0
2025-06-25 14:16:22,EO CE BSE 26Jun2025 3400,BUY,375,0.05,18.75,0
2025-08-01 11:49:05,EO CE CHOLAFIN 28Aug2025 1600,SALE,2500,4.6,11500.0,0
2025-07-24 09:19:01,EO CE COFORGE 31Jul2025 1960,SALE,375,3.0,1125.0,0
2025-08-08 11:56:17,EO CE CUMMINSIND 28Aug2025 4200,BUY,200,17.5,3500.0,0
2025-08-01 10:57:09,EO CE DABUR 28Aug2025 600,SALE,1250,1.0,1250.0,0
2025-08-07 10:37:29,EO CE DIVISLAB 28Aug2025 7000,SALE,400,6.8,2720.0,0
2025-09-29 09:51:37,EO CE DIXON 30Sep2025 19000,SALE,200,4.7,940.0,0
2025-07-01 14:21:20,EO CE DIXON 31Jul2025 15000,SALE,50,489.9,24495.0,0
2025-07-03 15:22:02,EO CE DMART 31Jul2025 4600,BUY,300,44.7,13410.0,0
2025-07-31 13:50:34,EO CE DMART 31Jul2025 4600,BUY,150,0.05,7.5,0
2025-07-03 10:33:51,EO CE DMART 31Jul2025 4900,SALE,150,8.55,1282.5,0
2025-07-21 15:16:13,EO CE ETERNAL 31Jul2025 290,SALE,4850,1.4,6790.0,0
2025-09-29 12:03:10,EO CE SRF 30Sep2025 3000,BUY,400,1.1,440.0,0
2025-08-22 09:50:33,EO CE TRENT 28Aug2025 5800,SALE,100,9.9,990.0,0
2025-08-11 11:12:53,EO CE TRENT 28Aug2025 6000,BUY,100,16.15,1615.0,0
2025-07-04 09:29:22,EO CE TRENT 31Jul2025 6500,SALE,100,27.35,2735.0,0
2025-09-25 12:08:34,EO CE VBL 30Sep2025 550,BUY,1025,0.05,51.25,0
2025-06-18 15:22:03,EO CE VOLTAS 26Jun2025 1360,BUY,300,3.1,930.0,0
2025-07-28 14:37:03,EO CE WIPRO 31Jul2025 275,BUY,3000,0.1,300.0,0
2025-07-18 09:23:19,EO CE WIPRO 31Jul2025 280,SALE,3000,0.9,2700.0,0
2025-09-30 13:28:41,EO PE COLPAL 30Sep2025 2100,BUY,450,0.05,22.5,0
2025-08-26 09:37:46,EO PE HAL 28Aug2025 4300,BUY,150,7.9,1185.0,0
2025-08-25 13:27:10,EO PE HINDUNILVR 28Aug2025 2300,BUY,300,0.1,30.0,0
2025-09-01 09:37:25,EO PE HINDZINC 30Sep2025 380,SALE,1225,1.1,1347.5,0
2025-09-24 11:33:49,EO CE HDFCLIFE 30Sep2025 860,BUY,1100,0.1,110.0,0
2025-09-04 13:03:54,EO CE HDFCLIFE 30Sep2025 860,SALE,1100,0.95,1045.0,0
2025-07-28 12:07:41,EO CE HDFCLIFE 31Jul2025 800,BUY,1100,0.45,495.0,0
2025-07-16 15:25:53,EO CE HDFCLIFE 31Jul2025 800,SALE,1100,2.8,3080.0,0
2025-08-18 10:43:56,EO CE HINDUNILVR 28Aug2025 2780,BUY,300,1.8,540.0,0
2025-06-10 10:04:29,EO CE ICICIBANK 26Jun2025 1520,SALE,4200,1.5,6300.0,0
2025-06-17 10:09:18,EO CE ICICIBANK 26Jun2025 1520,BUY,700,0.65,455.0,0
2025-08-12 11:47:43,EO CE ICICIBANK 28Aug2025 1550,BUY,700,0.6,420.0,0
2025-09-19 15:28:24,EO CE ICICIBANK 30Sep2025 1480,SALE,700,1.05,735.0,0
2025-07-25 10:47:50,EO CE IRFC 31Jul2025 150,BUY,4250,0.15,637.5,0
2025-09-29 15:12:21,EO CE JINDALSTEL 30Sep2025 1100,BUY,625,0.05,31.25,0
2025-09-26 10:05:55,EO CE JINDALSTEL 30Sep2025 1100,SALE,625,1.7,1062.5,0
2025-06-12 15:03:20,EO CE SHRIRAMFIN 26Jun2025 780,BUY,1500,0.7,1050.0,0
2025-06-12 15:27:02,EO CE SOLARINDS 26Jun2025 18500,SALE,75,25.0,1875.0,0
2025-08-20 15:22:24,EO CE SRF 28Aug2025 3200,BUY,200,5.55,1110.0,0
2025-08-07 10:14:13,EO CE SRF 28Aug2025 3300,SALE,200,5.7,1140.0,0
2025-06-25 11:41:41,EO CE SRF 31Jul2025 3500,SALE,200,14.0,2800.0,0
2025-06-19 09:25:23,EO CE TRENT 26Jun2025 6200,SALE,100,10.0,1000.0,0
2025-07-09 09:21:27,EO CE UNIONBANK 31Jul2025 165,SALE,4425,0.45,1991.25,0
2025-07-30 10:51:51,EO CE VBL 31Jul2025 550,SALE,1025,0.9,922.5,0
2025-07-28 11:22:12,EO CE WIPRO 31Jul2025 280,BUY,3000,0.05,150.0,0
2025-08-18 13:08:28,EO PE COLPAL 28Aug2025 2100,SALE,225,2.15,483.75,0
2025-07-22 11:45:42,EO PE COLPAL 31Jul2025 2160,BUY,225,2.05,461.25,0
2025-08-20 13:03:11,EO PE DABUR 28Aug2025 490,SALE,1250,0.3,375.0,0
2025-07-31 09:40:40,IO CE NIFTY 31Jul2025 25200,SALE,75,1.7,127.5,0
2025-07-28 10:43:24,IO CE NIFTY 31Jul2025 25500,SALE,150,5.95,892.5,0
2025-07-29 11:12:43,IO CE NIFTY 31Jul2025 25500,BUY,150,4.7,705.0,0
2025-07-08 11:55:15,IO CE NIFTY 31Jul2025 26500,SALE,75,29.65,2223.75,0
2025-06-12 14:02:21,IO PE NIFTY 12Jun2025 24300,BUY,375,0.4,150.0,0
2025-06-25 15:16:20,IO PE NIFTY 26Jun2025 25200,BUY,75,49.5,3712.5,0
2025-07-31 13:01:37,IO PE NIFTY 31Jul2025 24000,SALE,75,0.9,67.5,0
2025-06-20 10:02:22,IO CE BANKNIFTY 26Jun2025 57000,BUY,30,52.1,1563.0,0
